sentimen,Tweet
0,kita sebagai hamba allah subhanahu wa taala telah banyak melakukan kemungkaran di atas bumi allah subhanahu wa taala makanya segeralah b 
0,aku tidak pernah ngitung kekayaan mereka jadi aku tidak tau yang pasti mereka lebih kayak dari pada aku soalnya aku missqueen
1,jika kita fokus pada tujuan hidup kita maka kita tidak akan punya waktu untuk menilai kejelekan orang lain jangan sampai ke 
0,masyaallah 
0,ada salahsatu poin hukuman buat bobotoh yaitu melakukan sweeping itu pelaku supporter persija yang tahun kemarin 
0,hukuman yang cukup berat jika konsisten dijalankan sepertinya ada harapan ke depan tidak akan ada lagi hal hal berbau kekerasan dibola kita
1,madura luar biasa antusias dan kegembiraanantri pondok pesantren al amien prenduanumenep berjejer rapi hampir sepanjang 6 km ke 
0,mau marah
0,pasti kamu lagi cape voting grup oppa kan ya terima kasih yaemangat ada puding nih aaaaaaaa suapinin puding ke kamu 
0,masih banyak permasalahan serius terkait tindak kekerasan pada perempuan amp anak kpppa vlog competition mengajak kamu untuk 
1,jowa tidak kita haha charot
1,selama kamu tidak menyerah apapun bisa terjadi kuroko 
1,hati akan terus berdoa untuk saudara kita di palu dan donggola gerakcepatuntukpalu
1,cintaejati hanya kematian yang memisahkan mereka 
1,65 kamu enggak usah kuatir biasanya kalau orang mengadakan tidak pasti rejeki nya lancar terosss kooo 
0,sesungguhnya telah rugi para pelajar itu iaitu mereka pelajar yang tidak hadir ke kuliyyah dan 
0,kecewa sih tapi yasudah namanya juga sepak bola indonesia kalau kamu bisa juara sungguh luar biasa dije 
1,sana sama momo itu tidak sok imut mereka memang imut dan lucu dari sana nya natural tidak dibuat bikin jadi stop bilang mereka sok imut 
0,betapa kita sangat beruntung masih boleh makan sdp dan mendapatkan makanan tapi lihat lah mereka hanya memakan biskut ker 
1,jangan terlalu bergantung pada orang lain faktanya kamu lebih kuat dari apa yang kamu pikirkan hanya kamu tidak mempercayainya
0,apa kabar tuan pemilik hati beku kuharap kita akan berjumpa lagi dan bersatu bersatu menjadi sepasang kekasih halal duniaku ki 
0,duka palu dan donggala adalah duka kita semuaemoga semua cepat teratasi rahayu pak semoga allah selalu me 
0,dan janganlah kamu bersedih hati terhadap mereka orang orang ingkar dan berendahdirilah kamu terhadap orang orang yang 
0,di saat mata kita tertuju ke bencana gempa dan tsunami melanda saudara saudara kita diulteng di pihak lain ada kelompok manusia biad 
0,jadi benci sekali sama orang orang yang jelek menjelekkan pemerintah menteri dalam negeri segala macam di tengah situasi begini tidak yakin ada duk 
0,kalau hidup kamu kebanyakan pencitraan sama drama kita mana tau ya yang mana yang benar yang mana yang halu 
1,amin amin semoga doa doa yang kamu sebutib di atas bisa diaminkan malaikat dan dikabulkan tuhan 
1,kamu nya bikinn aku kepuhunan
1,sekecil apapun kebaikan yang kita lakukan tak kan pernah kamu kamu kebaikan akan berbalas kebaikan 
1,rasanya aku sudah tidak sabar ingin pasangin ini di jari manis kamu 
0,terasa penat setelah berjalan jauh jangan khawatir guys kamu akan segar kembali begitu menyentuh air dari giwe marah 
1,sama lah kita teringin kayak sesangat pasti start enjin lagi juga makan haha pi lah makan 
1,percayalah sayang berpish itu mudaah tak ada kamu di hidupku aku mampu 
0,kita tidak norak kayak mereka 
1,off the record terima kasih banyak aku cinta kamu 
1,ayo kita on the way bareng biar aku ada teman nya wkwk
0,ini serius benaran mereka makin kurang ajar main kekerasan
1,maunya kamu mas adalah
0,kenapa doa kita masih belum dimakbulkan fahamkan allah dahulukan apa yang kita semua perlu bukan ikut apa yang kita adalah 
1,gue semakin expressive ya
0,aku bukan orang bodoh yang tak di hargai tapi masih bertahan asal kamu tau aku akan berhenti merindumu dan juga akan bai 
0,1 di saat banyak rakyat indonesia bahkan dunia menundukkan kepala berduka dan mendoakan para korban gempa dan tsunami di 
1,antara indahnya persahabatan ialah saat kita memberi namun tak mengharapkan balasan
0,orang tua wanita lagi teganya mereka melakukan kekerasan tersebut
0,mesti lah bitter gila babi baca sejarah amp kamu'll understand kenapa im against blue blood adoration tun sama was amp is still tahun 
1,mereka yang bukan saudaramu dalam iman adalah saudaramu dalam kemanusiaan dan tujuan kita dihadirkan ke dunia adalah ujian nasional 
0,berdebat dengan mu tidak seru intelligence quotient mu jongkok bukti nya orang kritik kamu dan kaum mu bilang nyinyir dem 
1,kuserahkan semuanya pada waktu agar kita bisa bersatu dan untuk saling mencintai 
0,meski tampak tegar gilang mengaku sempat merasa begitu terpukul saat tahu bahwa ia dan adiez harus kembali kehilangan calon 
0,aku benar ingin mengatakan bahwa semua orang di dunia ini mungkin merasa sedih dan kesepian dan jika kita tau bahwa sem 
1,gerombolan yang bersukacita atas jatuhnya korban gempa paluiapa mereka 
1,selamat hari batik nasional tetap cintai produk lokal kita ya para pemuda penerus bangsa 
0,aku ngapusi hehe tahun baru aku balik klaten bersua kita minum kopi sama keong
0,meluas hingga menjarah apa saja emas dan lain lain apakah ini demi hidup atau memang murni kriminal boleh jadi para maling yang hi 
1,apa yang bikin kamu bersemangat hari ini 
0,lebih susah jadi yang pertama dihati kamu 
0,izinkan masyarakat menjarah adalah bentuk kegagalan pemerintah menangani bencana amp kegagalan mengedukasi rakyat menghadapi bench 
0,selalu ada kangen di tiap aksara di tiap percakapan teks tanpa tatap mata tanpa pendar yang binar tanpa pernah benar usai 
1,hai welcome to the famili oppa ayo kita akur akur jangan tengkar lets be friends 
1,bahagia toh kalau ada seseorang yang mau berusaha semaksimal mungkin untuk membahagiakan kita hasil mungkin beda karen 
1,kamu cantik dan hatimu baik hertysev
0,kamu paling tidak suka kalau orang tua kamu lagi 
0,lelucon lawas seringkali tidak mampu lagi bikin kita tertawa lepas tapi kenapa kenangan pahit yang sudah berlalu l 
0,mangkal mas mangkal ah humor kita tidak sama nih kita putus ya 
1,jangan lawan kelak ada ari kita perlu orang lain juak kinek mungkin x haha
1,siapa yang tidak pcya sama kekuatan doa tidak ada appun yang kita meminta pasti akan dikabulin kalau tidak dikabulin mungkin mm 
0,ini judulnya terkesan tidak berempati mestinya bagaimana bersama menolong korban bencana 
1,aku mencintaimu sewajarnya tak kurang dan tak juga berlebihan cinta yang kurang tentu akan membuatmu bosan sedangkan 
0,kita boleh berdeda pandangan dalam demokrasi tapi untuk memakai cara cara kekerasan terhadap aktivis perempuan 
0,karena itulah kita perlu ber hati hati ketika ngo asal turki seperti ih berniat mengirimkan bantuan ke lokasi gempa mereka 
1,aitakata i love kamu aku cinta kamu i kamu 
1,and sebab kita terlalu sayang diaebab itu orang kata jangan terlalu sayang allah akan tarik balik allah tak mau kita sayang 
0,menangis hati ini melihat bapak memeluk erat kh ahmadaidi bin khaidemoga allahwt mengabulkan hajat ki 
1,ya ya iya in saja biar senang mereka 
0,doa mereka sudah habis mas kan anggaran pendapatan dan belanja negara p tahun ini tidak 
0,kalau rakyat biasa berbicara sepekan beres bisa dituduh hem tidak ah tapi kita berprasangka baik saja bahwa batas kemamp 
0,yang terlihat lebih baik banyak namun kita tak tau dia benaran baik atau tidak bersyukur saja kalau sudah punya yang baik jangan 
0,keadaan yang paling tak best bila tengah tengah memikirkan orang yang tidak hargai kita 
1,semoga dimudahkan apa yang menjadikan mereka sulit semoga jadi pelajaran bagi kita semua untuk lebih wasp 
1,iya kita akan epic moo 
1,sangat senang jadi bagianpotifyonstage2018 dan mereka punya pesan spesial untukmu 
1,kata pak hidup itu bukan panjang pendeknya umur tapi seberapa besar kita dapat bantu orang lain karena pak 
0,kamu mau aku mati 
0,perempuan nih dia tak suka kongsi suami tapi mereka suka sangat sangat kongsi aurat dekat lamanosial 
1,enak banget mas genjotan kamu 
1,tim front pembela islam ucapan terima kasih atas pengorbanan waktu tenaga demi membantu saudara kita di balaroa palu banyak yang masih 
1,salut
1,dukung dan bantu mereka yang membutuhkan nilai kemanusiaan dalam kebersamaan gerakcepatuntukpalu
0,mau menghakimi penguasa gagal saja kok disuruh menunggu pemilihan umum kasihan rakyat harus merana sampai pemilihan umum pada pemilihan umum nan 
0,walaupun kita ada susah senang dengan sih dia belum tentu semua itu boleh buat dia stay dengan kita 
0,kalau kamu gampang kebakar tidak soalnya bikin ingin mesiu later
0,kemaksiatan merajalela terutama di sekitar pantai talise itu lgbt dianggap hal yang wajar ritual kemusyrikan 
0,bangkek
0,beraninya sama ibu ibu demokrasi omong kosong sudah main kekerasan mereka tolong dilapor 
0,hati modus tipu2an ala jokower kayak begini data jelek mereka spin jadi bagus data yang tidak mencapai target mere 
0,di acara musik pameran sepatu pun mereka sweeping mana yang lebih bejat 
1,haha hebat kamu adilyekaleee 
1,apakah indomart sama alfamart pacaran kalau tidak kenapa mereka selau berdekatan haha hmmmmmm 
0,terus aku apa kabar yang jauh lebih gendut dari kamu begitu lt dibuat saja minggu hari buat omnivora mode on 
0,kita semua pasti pernah salah namun ada perbedaan besar antara salah yang buatmu dewasa dan salah yang sengaja dilakukan
0,pendirian pas berkenaan penangkapan para astaga dan aktivis islamea tindakan mahkamah terhadap mereka party islam 
1,suka begini ya kamu
0,jika ada orang yang membenci kita tanpa sebab yang jelas apa lagi kita sudah meminta maaf jangan balas membencinya kar 
0,jangan disangka air yang tenang tiada buaya jangan disangka muka yang tenang tiada masalah yang melanda jangan disangka orang 
0,aku tak salahkan generasi sekarang 100ilap orang orang tua kita juga dulu kita dido 
1,nadia percaya ia akan mampu memberikan yang terbaik karena ia yakin mendapat dukungan dari kita semua masyarakat indonesia 
1,betul betul jangan bersedih akan tiba masanya kita semua berbahagia haha
0,punya amin ini kita bukan kisah sangat pasal gaya dakwah dia lembut ke keras ke orang tak ambil pusing sangat orang sama 
0,pasca gempa dan tsunami yang menerjang sulawesi tengah menyisakan duka dan luka mendalam bagi kita semua bencana ini 
0,ah kamu jadi tidak emosi lagi 
1,kita punya orang orang hebat dan berintegritas bang bagaimana pak menunjuk pak kuntoro mang 
1,betul ibu boleh mendidik tapi bila sang ayah turut sama mengangkat darjat sih isteri ditempat yang tinggi impaknya lebih be 
0,ketika melihat kesuksesan orang lain adakalanya kita merasa ciut dan tak mampu bersaing padahal setiap orang punya jalan berbeda 
0,ishhh jangan lah puji kita 
1,iya kita tunggu sejauh mana kebenaran beritanyakalau hoaks ya musibah kalau benar ya anugerah wkwkwkwkwkkwwk
0,kita sudah dia xread ingat dia tidur rupanyaa main instagram lagi penting 
1,segala yang terjadi di hidup kita tidak pernah ada yang kebetulan selalu ada rencana tuhan dan rencananya selalu indah bagi kita amin
0,kok biadab sekali pelakunya mungkin pelaku dilahirkan bukan dari seorang wanita penegak hukum harus tegas 
1,tahu kah kamu hatiku adalah lautan cinta tak perlu kamu selami untuk mengetahui cukup kamu rasakan permukaannya atc
0,terkadang suka merasa sedih lihat teman teman kita sudah pada bisa ngehasilin duit sedangkan kita sendiripun masih berjuang 
0,tuhan memang mentakdirkan kita untuk saling berjauhan tetapi aku yakin tuhan memiliki rencana besar dibalik itu semua
1,enaknya sendirian itu menentukan jadwal saja suka suka 
0,bagaimana anda tahu tuhan sedang 'marah' tuhan ada hantar whatsapp pada anda ke 
1,mari belajar bersyukur untuk segala sesuatu yang ada pada dirimu hargai apa yang saat ini sudah kamu dapatkan dan jagalah dengan 
0,kadang kalau lagi down kita tidak tau cari new client dimana lagi atau prospek existing client dengan cara apa lagi 
1,kita tidak bisa membangunkan kultur kepribadian kita dengan sebaik baiknya kalau tidak ada rasa kebangsaan yang sehat
0,3 lebih kejam lagi seperti mensyukuri para korban bencana ketua fpihobri lubis bahkan mengatakan akibat rizieq i 
1,dari 9 nilai gus dur ada diantaranya kemanusiaan dan persaudaraan mari kita kokohkan nilai persaudaraan kita untuk saudar 
1,good pagi indonesiaemoga saudara kita di palu di beri ketabahan perlindungan sehat dan pulih kembali tetap semangat j 
0,dan kita masih saja tidak terima bila disebut dengan nama binatang 
1,kamis malam diecangkir kopi datang untuk menunjukkan kepedulian dan berdonasi karena walaupun kita tidak di sana 
0,kebodohan pembodohan yang telanjang bencana alam dibahas di acara diskusi politik anda tak punya empati 
1,huuyyyy crushyy miss na kita haha
1,mari berdoa bersama semoga allah senantiasa memberikan anugerah keselamatan dan kesehatan bagi kita semua bagi saudara kit 
1,percaya yang sesungguhnya adalah ketika kamu tetap percaya sekalipun sulit dipercaya ri
0,ada baiknya kita tidak ikut ikut an latah memposting wajah bunda pasca dianiaya mari kita hormati beliau dan ke 
1,kesempurnaan lelaki bergantung pada sejauh mana perempuan itu memahami dia the end semoga semoga kita dapat jodoh yang baik kakak 
1,aku juga tidak sabar ingin berdiri di sana sama kamu seperti mereka bahagia 
0,4 tidak hanya itu postingan konyol lainnya mereka sebar di whatsapp grup bahwa gempa palu terjadi karena akan diadakan f 
1,hi happy birthday gawan kita thread ahhhhhhhh
0,ini kah orangnya benar tidak sih kalau ini aku tau sok chat di sini saja ya pemirsa kita rumpik rumpian saja sudah biar ramai htt 
0,kolotnya caption kamu nih bro kalau dapat isteri yang berkerjaya kita kena tolong dia juga tak akan semua benda dia k 
1,bagi sebagian orang menyelesaikan tantangan demi tantangan adalah bentuk pembuktian diri ketika tantangan baru datang maka kamu 
1,bismillah real video cotton face colour harga 44 000 44k box penyimpan kapas ini juga dilengkapi dengan k 
0,dima gue tidak berhasil masuk negeri akhirnya masuk swasta tapi emak gue tidak mau yang ecek ecek biarkan mahal yang 
0,terjemaahesungguhnya telah rugi para pelajar itu iaitu mereka pelajar yang tidak hadir ke kuliyyah dan juga 
0,tapi kan prabowo sandi bukan pejabat 
0,tidak benar banget nih seorang wanita ibu dan nenek diperlakukan surat pemberitahuan tahunan ini 
0,bukan soal memanggil sayang doang aduh sungguh ku tak berniat mencela atau memaki tapi kamu itu membela dirinya jelek banget 
0,walaupun masing masing nak kejar kemenangan tak usahlahebar fitnah banyak perkara dasar dan isu yang boleh kita bahaskan 
0,ketika kita hanya dapat mengkritik apa yang dikerjakan oleh orang lain maka berarti kita berada dalam posisi pikiran terlemah te 
0,aku curi sapu tangan cikgu lisa dan aku tipu cikgu kamal yang cikgu lisa bagi hadiah sempena hari jadi dia dan sekarang 2 orang a 
0,twit yang baik melihat kerusakan di palu donggala danigi terutama desa desa yang hancur bisa dipastikan warga akan butuh 
1,teacher noriha untuk kita dapatkan kejayaan yang besar kita kena korbankan banyak perkara2 kecil 
0,dan kalau kalah kamu bisa jadi laki laki mengakui kalah dan cari psikiater tidak 
0,bukan benci yang membuat kita menjauh dari orang lain tapi kecewa 
0,partai komunis indonesia berteriak maka kiai mana kyainya gubuk2 asrama santri dirusak kasur2 dibakar buku buku santri dibakar habis sarana p 
1,kita kan kembali wkwk
0,jangan pernah ambil kesempatan atas orang yang ikhlas tolong kita 
1,bahagia adalah milik mereka yang bangga menjadi dirinya sendiri
1,jelingan mata kamu pandangan redup sayu di wajah membuatkan hatiku berbunga menjadikan hariku lebih bermakna aku ingin hidup 100 tahun lagi
0,ada yang ngerap mereka kafir serius harusnya pernyataan itu lebih menampar dong masa yang dibilang kafir itu 
1,disamping bekerja keras cerdas tuntas kita juga harus bekerja ikhlas karena dengan keikhlasan tersebut kita bisa menerima 
